id,exp_date,exp_desc,amount,exp_month,exp_year,recurring,recurring_period,category_id,recurring_start,user_id,payment_id,created_on,updated_on
1946,2021-04-28,Lunch,20,4,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1917,2021-04-29,MRT/Bus,4,4,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1980,2021-04-29,Lunch,12.9,4,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1918,2021-04-30,Bus/MRT,6.5,4,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1982,2021-04-30,Dinner,38.5,4,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
2110,2021-04-30,Cab,9,4,2021,FALSE,,39,,1,11,2022-03-28,2022-06-28
1806,,Income Tax (May to April),252.69,4,2021,TRUE,M,12,,1,12,2022-03-28,2022-06-28
1807,,Aviva Group Term PA Insurance,6,4,2021,TRUE,M,43,2019-04-01,1,12,2022-03-28,2022-06-28
1808,,Aviva CI (May Start),44.33,4,2021,TRUE,M,4,2020-05-01,1,1,2022-03-28,2022-06-28
1809,,NTUC Income,40,4,2021,TRUE,M,2,2019-01-01,1,12,2022-03-28,2022-06-28
1810,,Allowance to Parents,500,4,2021,TRUE,M,6,2019-01-01,1,11,2022-03-28,2022-06-28
1811,,Circles Life Phone Bill,19,4,2021,TRUE,M,5,2021-07-01,1,4,2022-03-28,2022-06-28
1812,,Hospitalization Plan (Sept),26.83,4,2021,TRUE,M,1,2019-01-01,1,4,2022-03-28,2022-06-28
1813,,MsBA Tuition Fees (Till 1st August 2021),1485.83,4,2021,TRUE,M,24,2020-01-01,1,12,2022-03-28,2022-06-28
1833,2021-05-01,Poker Losses,9,5,2021,FALSE,,26,,1,11,2022-03-28,2022-06-28
1919,2021-05-01,MRT/Bus,4,5,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
2023,2021-05-01,Zi Char,13,5,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1879,2021-05-02,Fishing Rod Rental,30,5,2021,FALSE,,27,,1,11,2022-03-28,2022-06-28
1920,2021-05-02,MRT/Bus,3,5,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
2063,2021-05-02,Lunch/Breakfast,8,5,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1921,2021-05-03,MRT/Bus,4,5,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1983,2021-05-03,Lunch,3.2,5,2021,FALSE,,35,,1,11,2022-03-28,2022-06-28
1834,2021-05-04,2 Months Medication,166.77,5,2021,FALSE,,15,,1,4,2022-03-28,2022-06-28
1922,2021-05-04,MRT/Bus,4,5,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1984,2021-05-04,Lunch,3,5,2021,FALSE,,35,,1,11,2022-03-28,2022-06-28
1923,2021-05-05,MRT/Bus,4,5,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1985,2021-05-05,Lunch,2.5,5,2021,FALSE,,35,,1,11,2022-03-28,2022-06-28
1924,2021-05-06,MRT/Bus,4,5,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1925,2021-05-07,MRT/Bus,5.5,5,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1926,2021-05-08,MRT/Bus,2,5,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
2064,2021-05-08,Lunch,14,5,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1880,2021-05-09,Museum,8,5,2021,FALSE,,27,,1,11,2022-03-28,2022-06-28
1947,2021-05-09,MRT/Bus,6.5,5,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
2111,2021-05-09,Lunch,4.3,5,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1948,2021-05-10,MRT/Bus,6,5,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
2024,2021-05-10,Lunch,3,5,2021,FALSE,,35,,1,11,2022-03-28,2022-06-28
2112,2021-05-10,Dinner,28,5,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1949,2021-05-13,MRT/Bus,1,5,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
2025,2021-05-13,Dinner,4.5,5,2021,FALSE,,35,,1,11,2022-03-28,2022-06-28
1950,2021-05-15,MRT/Bus,5.5,5,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
2026,2021-05-15,Breakfast,5,5,2021,FALSE,,35,,1,11,2022-03-28,2022-06-28
2113,2021-05-15,Lunch + Dessert,27.5,5,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1951,2021-05-16,MRT/Bus,6,5,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1835,2021-05-22,Polyclinic Visit,13.2,5,2021,FALSE,,16,,1,4,2022-03-28,2022-06-28
1952,2021-05-23,MRT/Bus,4,5,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
2114,2021-05-23,Dinner,11.85,5,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1648,2021-05-26,Dinner,9.7,5,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1953,2021-05-26,MRT/Bus,3,5,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1836,2021-05-29,Ice Cream,19.9,5,2021,FALSE,,37,,1,4,2022-03-28,2022-06-28
1852,,Aviva Group Term PA Insurance,6,5,2021,TRUE,M,43,2019-04-01,1,12,2022-03-28,2022-06-28
1853,,Aviva CI (May Start),44.33,5,2021,TRUE,M,4,2020-05-01,1,1,2022-03-28,2022-06-28
1854,,NTUC Income,40,5,2021,TRUE,M,2,2019-01-01,1,12,2022-03-28,2022-06-28
1855,,Allowance to Parents,500,5,2021,TRUE,M,6,2019-01-01,1,11,2022-03-28,2022-06-28
1856,,Circles Life Phone Bill,19,5,2021,TRUE,M,5,2021-07-01,1,4,2022-03-28,2022-06-28
1857,,Hospitalization Plan (Sept),26.83,5,2021,TRUE,M,1,2019-01-01,1,4,2022-04-26,2022-06-28
1858,,MsBA Tuition Fees (Till 1st August 2021),1485.83,5,2021,TRUE,M,24,2020-01-01,1,12,2022-03-28,2022-06-28
1881,2021-06-04,Healthier Snacks,22,6,2021,FALSE,,37,,1,4,2022-03-28,2022-06-28
1649,2021-06-05,Dinner,34.6,6,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1954,2021-06-05,MRT/Bus,4,6,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1692,2021-06-06,Breakfast + Lunch,6.8,6,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1955,2021-06-06,MRT/Bus,4,6,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1837,2021-06-09,Dental,133.75,6,2021,FALSE,,22,,1,6,2022-03-28,2022-06-28
1956,2021-06-10,Bus,1,6,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1957,2021-06-11,MRT/Bus,2,6,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
2115,2021-06-11,Cab Home,26.6,6,2021,FALSE,,39,,1,11,2022-03-28,2022-06-28
1695,2021-06-12,Lunch,21.9,6,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1696,2021-06-12,Dinner,16.5,6,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1958,2021-06-12,MRT/Bus,4,6,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1697,2021-06-16,Hair Cut,15,6,2021,FALSE,,10,,1,4,2022-03-28,2022-06-28
1927,2021-06-16,Bah Kwa,21,6,2021,FALSE,,37,,1,4,2022-03-28,2022-06-28
1959,2021-06-16,MRT/Bus,4.5,6,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1960,2021-06-17,Bus,1,6,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1961,2021-06-17,Breakfast Ingredients,29.2,6,2021,FALSE,,37,,1,4,2022-03-28,2022-06-28
1962,2021-06-18,MRT/Bus,4,6,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1963,2021-06-19,Dessert,5.9,6,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1986,2021-06-19,MRT/Bus,5.5,6,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1987,2021-06-20,MRT/Bus,1,6,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1988,2021-06-20,Breakfast,5.5,6,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1838,2021-06-22,Follow up + Medication,157.41,6,2021,FALSE,,15,,1,7,2022-03-28,2022-06-28
1989,2021-06-22,Egg Tart,1.5,6,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1990,2021-06-25,MRT/Bus,4,6,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1991,2021-06-26,MRT/Bus,5,6,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
2027,2021-06-26,Dinner,3,6,2021,FALSE,,35,,1,11,2022-03-28,2022-06-28
1742,2021-06-01,YY Bday,26,6,2021,FALSE,,25,,1,11,2022-03-28,2022-06-28
1693,2021-06-10,Phone,449,6,2021,FALSE,,48,,1,4,2022-03-28,2022-06-28
2065,2021-06-26,Breakfast,7.2,6,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1698,2021-06-27,Charsiew Dinner,7.2,6,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1992,2021-06-27,MRT/Bus,4.5,6,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
2028,2021-06-27,Breakfast,1.5,6,2021,FALSE,,35,,1,11,2022-03-28,2022-06-28
2116,2021-06-27,Lunch,12.9,6,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1899,,Aviva Group Term PA Insurance,6,6,2021,TRUE,M,43,2019-04-01,1,12,2022-04-26,2022-06-28
1900,,Aviva CI (May Start),44.33,6,2021,TRUE,M,4,2020-05-01,1,1,2022-03-28,2022-06-28
1901,,NTUC Income,40,6,2021,TRUE,M,2,2019-01-01,1,12,2022-03-28,2022-06-28
1902,,Allowance to Parents,500,6,2021,TRUE,M,6,2019-01-01,1,11,2022-03-28,2022-06-28
1903,,Circles Life Phone Bill,19,6,2021,TRUE,M,5,2021-07-01,1,4,2022-03-28,2022-06-28
1904,,Hospitalization Plan (Sept),26.83,6,2021,TRUE,M,1,2019-01-01,1,4,2022-03-28,2022-06-28
1905,,MsBA Tuition Fees (Till 1st August 2021),1485.83,6,2021,TRUE,M,24,2020-01-01,1,12,2022-03-28,2022-06-28
1906,,Safra Membership (Till 31 July 2025),1.26,6,2021,TRUE,M,27,,1,11,2022-03-28,2022-06-28
1699,2021-07-01,Durian,66,7,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
2029,2021-07-01,Dinner,4.4,7,2021,FALSE,,35,,1,11,2022-03-28,2022-06-28
1787,2021-07-02,Dinner,24.23,7,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1993,2021-07-02,MRT/Bus,6,7,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1882,2021-07-03,Lunch,16.2,7,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1928,2021-07-03,Dinner,8.2,7,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1994,2021-07-03,MRT/Bus,5.5,7,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
2066,2021-07-03,Breakfast,3,7,2021,FALSE,,35,,1,11,2022-03-28,2022-06-28
1995,2021-07-04,MRT/Bus,1,7,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1996,2021-07-06,MRT/Bus,1.5,7,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
2067,2021-07-06,Breakfast,5.8,7,2021,FALSE,,35,,1,11,2022-03-28,2022-06-28
1997,2021-07-09,MRT/Bus,5.5,7,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1998,2021-07-09,Lunch + Dessert,11.5,7,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1999,2021-07-10,MRT/Bus,4.5,7,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
2030,2021-07-10,Lunch,15.7,7,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
2031,2021-07-10,Dinner,18,7,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
2068,2021-07-10,Breakfast,2.6,7,2021,FALSE,,35,,1,11,2022-03-28,2022-06-28
2117,2021-07-11,Lunch,9.05,7,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1700,2021-07-14,Durian,54,7,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
2069,2021-07-14,Chicken Rice + 2nd Lunch + Tea,0.7,7,2021,FALSE,,35,,1,11,2022-03-28,2022-06-28
2118,2021-07-14,Cab to Vaccination,4.8,7,2021,FALSE,,39,,1,11,2022-03-28,2022-06-28
1701,2021-07-15,Tea Time,3.2,7,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1839,2021-07-15,Medical Appt + Medication,50,7,2021,FALSE,,15,,1,4,2022-03-28,2022-06-28
2000,2021-07-15,MRT/Bus,2,7,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1702,2021-07-16,Dinner,5.4,7,2021,FALSE,,36,,1,3,2022-03-28,2022-06-28
2001,2021-07-16,Bus/MRT,3,7,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1703,2021-07-17,Breakfast,8.4,7,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1744,2021-07-17,Dinner,14.4,7,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
2002,2021-07-17,Bus/MRT,6,7,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1745,2021-07-18,Breakfast,4.85,7,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1788,2021-07-18,Lunch Tiong Bahru,11.6,7,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1789,2021-07-18,Tea Time,16.8,7,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1840,2021-07-18,Dinner,24,7,2021,FALSE,,36,,1,3,2022-03-28,2022-06-28
2003,2021-07-18,Bus/MRT,5.5,7,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1704,2021-07-19,Haircut,15,7,2021,FALSE,,10,,1,4,2022-03-28,2022-06-28
2032,2021-07-19,MRT/Bus,3,7,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1883,2021-07-20,Dinner,9,7,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1884,2021-07-20,Snacks,3.8,7,2021,FALSE,,36,,1,3,2022-03-28,2022-06-28
2033,2021-07-20,MRT/Bus,2,7,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
2034,2021-07-21,MRT/Bus,4,7,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1885,2021-07-25,Breakfast,12.1,7,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1886,2021-07-25,Lunch,9.4,7,2021,FALSE,,36,,1,3,2022-03-28,2022-06-28
2035,2021-07-25,MRT/Bus,8,7,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
2036,2021-07-28,MRT/Bus,4,7,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
2037,2021-07-29,MRT/Bus,4,7,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1790,2021-07-30,Blister Plaster,11.2,7,2021,FALSE,,23,,1,4,2022-03-28,2022-06-28
1964,2021-07-30,Ice Cream,19.9,7,2021,FALSE,,37,,1,4,2022-03-28,2022-06-28
2070,2021-07-30,Breakfast,4.5,7,2021,FALSE,,35,,1,11,2022-03-28,2022-06-28
2038,2021-07-31,MRT/Bus,2,7,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1934,,Aviva Group Term PA Insurance,6,7,2021,TRUE,M,43,2019-04-01,1,12,2022-03-28,2022-06-28
1935,,Aviva CI (May Start),44.33,7,2021,TRUE,M,4,2020-05-01,1,1,2022-03-28,2022-06-28
1936,,NTUC Income,40,7,2021,TRUE,M,2,2019-01-01,1,12,2022-03-28,2022-06-28
1937,,Allowance to Parents,500,7,2021,TRUE,M,6,2019-01-01,1,11,2022-03-28,2022-06-28
1938,,Circles Life Phone Bill,19,7,2021,TRUE,M,5,2021-07-01,1,4,2022-03-28,2022-06-28
1939,,Hospitalization Plan (Sept),26.83,7,2021,TRUE,M,1,2019-01-01,1,4,2022-03-28,2022-06-28
1940,,MsBA Tuition Fees (Till 1st August 2021),1485.83,7,2021,TRUE,M,24,2020-01-01,1,12,2022-03-28,2022-06-28
1941,,Safra Membership (Till 31 July 2025),1.26,7,2021,TRUE,M,27,,1,4,2022-03-28,2022-06-28
1930,2021-08-01,Soba,2.45,8,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
2004,2021-08-01,Strawberries & Chips,4.28,8,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
2039,2021-08-01,MRT/Bus,4,8,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
2040,2021-08-01,Croissant,1.5,8,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
2071,2021-08-01,Egg Tart Breakfast,1.2,8,2021,FALSE,,35,,1,11,2022-03-28,2022-06-28
2119,2021-08-01,Shake Shack,17.43,8,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1650,2021-08-07,Breakfast,4,8,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1651,2021-08-07,Dinner,4.9,8,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1929,2021-07-11,Ultraboost 21 7.5 UK,139,7,2021,FALSE,,49,,1,12,2022-03-28,2022-06-28
2041,2021-08-07,MRT/Bus,7,8,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1887,2021-08-08,Grammarly,42,8,2021,FALSE,,24,,1,5,2022-03-28,2022-06-28
1652,2021-08-09,Lunch,12.5,8,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1653,2021-08-09,Picnic Food,10,8,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
2042,2021-08-09,Bus/MRT,4,8,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
2043,2021-08-11,Bus/MRT,4,8,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1654,2021-08-12,Waffle,1,8,2021,FALSE,,36,,1,3,2022-03-28,2022-06-28
1841,2021-08-12,Appointment,46.25,8,2021,FALSE,,15,,1,4,2022-03-28,2022-06-28
2044,2021-08-12,Bus/MRT,4,8,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1705,2021-08-15,Lunch,8.3,8,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1706,2021-08-15,Mint,2.9,8,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1888,2021-08-15,Chill,66,8,2021,FALSE,,27,,1,11,2022-03-28,2022-06-28
2045,2021-08-15,MRT/Bus,5,8,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1842,2021-08-16,Appointment,20,8,2021,FALSE,,15,,1,4,2022-03-28,2022-06-28
1707,2021-08-18,Haircut,15,8,2021,FALSE,,10,,1,4,2022-03-28,2022-06-28
1708,2021-08-18,Lunch,4.8,8,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1709,2021-08-18,Bah Kwa,42,8,2021,FALSE,,37,,1,3,2022-03-28,2022-06-28
1931,2021-08-18,Cake,9.35,8,2021,FALSE,,36,,1,3,2022-03-28,2022-06-28
2072,2021-08-18,MRT/Bus,5,8,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1965,2021-08-20,DInner,17,8,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
2073,2021-08-20,MRT/Bus,5,8,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
2046,2021-08-21,Breakfast,1.9,8,2021,FALSE,,36,,1,3,2022-03-28,2022-06-28
2074,2021-08-21,MRT/Bus,4,8,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
2075,2021-08-21,Lunch + Caf̩,43.47,8,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
2076,2021-08-22,MRT/Bus,5,8,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
2077,2021-08-22,Lunch,13.77,8,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
2078,2021-08-22,Dinner & Breakfast,16,8,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
2079,2021-08-24,MRT/Bus,4,8,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
2080,2021-08-24,Dinner,13.89,8,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
2081,2021-08-27,MRT/Bus,4,8,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
2120,2021-08-27,Lunch,35.78,8,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
2121,2021-08-27,Durian,10,8,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
2122,2021-08-27,Dinner,58,8,2021,FALSE,,36,,1,3,2022-03-28,2022-06-28
1655,2021-08-29,Lunch,4.6,8,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1656,2021-08-29,Ice Cream & Snacks,41.6,8,2021,FALSE,,37,,1,12,2022-03-28,2022-06-28
2082,2021-08-29,MRT/Bus,4,8,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1657,2021-08-30,Dinner,17,8,2021,FALSE,,36,,1,3,2022-03-28,2022-06-28
2083,2021-08-30,MRT/Bus,4,8,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1658,2021-08-31,Dinner,24,8,2021,FALSE,,36,,1,5,2022-03-28,2022-06-28
2084,2021-08-31,MRT/Bus,6,8,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1970,,Aviva Group Term PA Insurance,6,8,2021,TRUE,M,43,2019-04-01,1,12,2022-04-26,2022-06-28
1971,,Aviva CI (May Start),44.33,8,2021,TRUE,M,4,2020-05-01,1,1,2022-03-28,2022-06-28
1972,,NTUC Income,40,8,2021,TRUE,M,2,2019-01-01,1,12,2022-03-28,2022-06-28
1973,,Allowance to Parents,500,8,2021,TRUE,M,6,2019-01-01,1,11,2022-03-28,2022-06-28
1974,,Circles Life Phone Bill,19,8,2021,TRUE,M,5,2021-07-01,1,4,2022-03-28,2022-06-28
1975,,Hospitalization Plan (Sept),26.83,8,2021,TRUE,M,1,2019-01-01,1,4,2022-03-28,2022-06-28
1976,,MsBA Tuition Fees (Till 1st August 2021),1485.83,8,2021,TRUE,M,24,2020-01-01,1,12,2022-03-28,2022-06-28
1977,,Safra Membership (Till 31 July 2025),1.26,8,2021,TRUE,M,27,,1,11,2022-03-28,2022-06-28
2085,2021-09-01,Lunch,4.7,9,2021,FALSE,,35,,1,11,2022-03-28,2022-06-28
2086,2021-09-01,MRT/Bus,4,9,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1710,2021-09-03,Dinner,18,9,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
2087,2021-09-03,Lunch,4,9,2021,FALSE,,35,,1,11,2022-03-28,2022-06-28
2123,2021-09-03,MRT/Bus,6,9,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1748,2021-09-04,Lunch,22,9,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
2124,2021-09-04,MRT/Bus,4,9,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1749,2021-09-05,Lunch,19.1,9,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
2125,2021-09-05,MRT/Bus,4,9,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1791,2021-09-07,Dinner,19.54,9,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
2088,2021-09-07,Lunch,4,9,2021,FALSE,,35,,1,11,2022-03-28,2022-06-28
2126,2021-09-07,MRT/Bus,6,9,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1792,2021-09-08,Lunch,15,9,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
2127,2021-09-08,MRT/Bus,3,9,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1659,2021-09-09,Cab Home,7.6,9,2021,FALSE,,39,,1,11,2022-03-28,2022-06-28
1793,2021-09-09,Dinner,6.8,9,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
2128,2021-09-09,MRT/Bus,2,9,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1843,2021-09-10,Dinner,23.35,9,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
2129,2021-09-10,MRT/Bus,6,9,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1844,2021-09-11,Dinner,6.8,9,2021,FALSE,,36,,1,3,2022-03-28,2022-06-28
2130,2021-09-11,MRT/Bus,2,9,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1845,2021-09-12,Lunch,6.4,9,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
2131,2021-09-12,MRT/Bus,4,9,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1846,2021-09-14,1 for 1 Pizza,10.1,9,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1889,2021-09-14,Shang Chi Movie,8.25,9,2021,FALSE,,27,,1,11,2022-03-28,2022-06-28
2132,2021-09-14,MRT/Bus,4,9,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1890,2021-09-18,Dinner Snack,0.8,9,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
2133,2021-09-18,MRT/Bus,2,9,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1932,2021-09-19,Lunch + Dinner,32.5,9,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
2134,2021-09-19,MRT/Bus,4,9,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1967,2021-09-20,Dinner,6.85,9,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
2089,2021-09-20,Lunch,5.6,9,2021,FALSE,,35,,1,11,2022-03-28,2022-06-28
2005,2021-09-09,9.9 Sale Shopping,200,9,2021,FALSE,,38,,1,12,2022-03-28,2022-06-28
1966,2021-09-08,Running Belt,10,9,2021,FALSE,,49,,1,12,2022-03-28,2022-06-28
2135,2021-09-20,MRT/Bus,6,9,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1711,2021-09-23,Haircut,15,9,2021,FALSE,,10,,1,4,2022-03-28,2022-06-28
1712,2021-09-23,Bah Kwa,40,9,2021,FALSE,,37,,1,12,2022-03-28,2022-06-28
2136,2021-09-23,MRT/Bus,4,9,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
2014,,Aviva Group Term Life Insurance,9.27,9,2021,TRUE,M,42,2019-01-01,1,12,2022-03-28,2022-06-28
2015,,Aviva Group Term PA Insurance,6,9,2021,TRUE,M,43,2019-04-01,1,12,2022-03-28,2022-06-28
2016,,Aviva CI (May Start),44.33,9,2021,TRUE,M,4,2020-05-01,1,1,2022-03-30,2022-06-28
2017,,NTUC Income,40,9,2021,TRUE,M,2,2019-01-01,1,12,2022-03-28,2022-06-28
2018,,Allowance to Parents,500,9,2021,TRUE,M,6,2019-01-01,1,11,2022-03-28,2022-06-28
2019,,Circles Life Phone Bill,19,9,2021,TRUE,M,5,2021-07-01,1,4,2022-03-28,2022-06-28
2020,,Hospitalization Plan (Sept),26.83,9,2021,TRUE,M,1,2019-01-01,1,4,2022-03-28,2022-06-28
2021,,Safra Membership (Till 31 July 2025),1.26,9,2021,TRUE,M,27,,1,4,2022-03-28,2022-06-28
1660,2021-10-02,MRT/Bus,4,10,2021,FALSE,,11,,1,4,2022-03-28,2022-06-28
1968,2021-10-02,Dinner + Dessert,29.2,10,2021,FALSE,,36,,1,4,2022-03-28,2022-06-28
1661,2021-10-05,MRT/Bus,4,10,2021,FALSE,,11,,1,5,2022-03-28,2022-06-28
1662,2021-10-05,Cab to Massage,5.8,10,2021,FALSE,,39,,1,11,2022-03-28,2022-06-28
